t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz, yaw
1.16,0.8746033284512712,-0.3849962913340405,0.0,0.7471488590546741,1.2068416020913961,0.0,-2.2766315681852776,3.1650379880131405,0.0,-1.4559498953853218,-20.290709223450158,0.0,6.238423584135873,-15.558805206589142,0.0,0.0
1.17,0.881960745227877,-0.37277301097390814,0.0,0.7243106972040751,1.2374752076215318,0.0,-2.2909145895696783,2.961494943963974,0.0,-1.4042383502553157,-20.403555431773228,0.0,4.088011678382319,-6.9522147272820405,0.0,0.0
1.18,0.889089073949531,-0.36025358690310644,0.0,0.7013319283311388,1.2660691894367964,0.0,-2.3047896111367843,2.7572596139569576,0.0,-1.3745102020347613,-20.4285793120442,0.0,1.841437707502834,2.0066375375055827,0.0,0.0
1.19,0.8959869252418805,-0.34745843518876335,0.0,0.6782155171605581,1.2926210747485936,0.0,-2.318481305608419,2.553227932075256,0.0,-1.367736266217202,-20.36222893239796,0.0,-0.5031372969595864,11.323614389837502,0.0,0.0
1.2,0.9026529279816147,-0.33440795123475653,0.0,0.6549621328425381,1.317137528682888,0.0,-2.332224145809766,2.350331644860783,0.0,-1.3849057479807527,-20.200893732948757,0.0,-2.9475523034619826,21.004578631777548,0.0,0.0
1.21,0.90908570584765,-0.32112241660217467,0.0,0.6315700500322787,1.3396347153361896,0.0,-2.3462625885662147,2.149538897594419,0.0,-1.4270262421880986,-19.940904525790174,0.0,-5.49364628046137,31.05539306538941,0.0,0.0
1.22,0.9152838528739144,-0.3076219021899026,0.0,0.608035048130488,1.3601386646943476,0.0,-2.3608512586002,1.9518548205762094,0.0,-1.4951237333864924,-19.578533494995185,0.0,-8.143258196414749,41.48192049273683,0.0,0.0
1.23,0.921245907985344,-0.2939261677167063,0.0,0.5843503086849274,1.3786856454141416,0.0,-2.3762551324280565,1.7583221154055726,0.0,-1.5902425958077657,-19.109994196616107,0.0,-10.89822701977917,52.29002371588368,0.0,0.0
1.24,0.9269694605515324,-0.28005426277882833,0.0,0.5605045978974679,1.3953210750578346,0.0,-2.392722725265456,1.569928516767147,0.0,-1.7019680007013136,-18.566523801563445,0.0,-10.870405820486361,54.660215218244105,0.0,0.0
1.25,0.9324545822673422,-0.26602562723267414,0.0,0.5364904924552546,1.4101011516631832,0.0,-2.4102731111689675,1.3869992968030367,0.0,-1.8068095637138681,-18.019034309898647,0.0,-10.09067473211332,54.83167449483804,0.0,0.0
1.26,0.9376986682643127,-0.2518582460648369,0.0,0.5122957728197075,1.4230793375830955,0.0,-2.4288322126141653,1.209552926472568,0.0,-1.9036407227335284,-17.4700174380035,0.0,-9.268711860724697,54.96499587038734,0.0,0.0
1.27,0.9426998633172038,-0.2375698638013645,0.0,0.4879107592975302,1.4343105311527538,0.0,-2.448317852655851,1.0376027031435995,0.0,-1.9920507650946533,-16.919875426706234,0.0,-8.40683823922345,55.05600698133601,0.0,0.0
1.28,0.947456219580175,-0.22317767538886307,0.0,0.4633266141136727,1.443849742873584,0.0,-2.4686438632738157,0.8711576931575301,0.0,-2.071652188460632,-16.369052240470634,0.0,-7.507374900512538,55.10053546412804,0.0,0.0
1.29,0.9519657052016527,-0.20869832529134008,0.0,0.43853538016156507,1.4517520510168092,0.0,-2.489720317476129,0.7102223145929427,0.0,-2.142080700823882,-15.818033567396048,0.0,-6.572642877494916,55.09440895520744,0.0,0.0
1.3,0.9562262133150956,-0.19414790705187335,0.0,0.41353001743231843,1.4580725530546388,0.0,-2.5114537614024304,0.5547959200292487,0.0,-2.2029952205058514,-15.26734681921738,0.0,-5.6049632030735435,55.0334550910182,0.0,0.0
1.31,0.9602355713824463,-0.17954196336083,0.0,0.3883044371228924,1.4628663129190957,0.0,-2.533747446427218,0.40487237931033326,0.0,-2.254077876157017,-14.717561131305098,0.0,-4.606656910151376,54.91350150800432,0.0,0.0
1.32,0.9639915508670598,-0.1648954866723591,0.0,0.36285353342323035,1.46618830408848,0.0,-2.5565015612631408,0.26043966230819815,0.0,-2.295034006756886,-14.169287362665226,0.0,-3.580045031631369,54.730375842609796,0.0,0.0
1.33,0.967491877212898,-0.15022292041088153,0.0,0.3371732129823615,1.4680933485014664,0.0,-2.5796134640642876,0.12147942168660775,0.0,-2.3255921616139945,-13.623178095939355,0.0,-2.5274486004164824,54.479905731278635,0.0,0.0
1.34,0.9707342401067798,-0.13553816080930045,0.0,0.31126042205346977,1.4686360512988423,0.0,-2.602977914529478,-0.012033424335267107,0.0,-2.3455041003659094,-13.07992763740463,0.0,-1.4511886494096728,54.15791881045483,0.0,0.0
1.35,0.9737163040004777,-0.12085455942065637,0.0,0.28511317131793024,1.4678707313928785,0.0,-2.626487306005552,-0.14013110921920502,0.0,-2.354544792979225,-12.540272016973756,0.0,-0.3535862115138979,53.760242716582376,0.0,0.0
1.36,0.9764357188694482,-0.10618492634495033,0.0,0.2587305583883124,1.4658513478643382,0.0,-2.6500318975906607,-0.26285343534428995,0.0,-2.352512419749567,-12.004988988194995,0.0,0.7630376803678871,53.282705086105274,0.0,0.0
1.37,0.9788901311849884,-0.09154153421285874,0.0,0.2321127879903508,1.462631422187123,0.0,-2.6735000462375567,-0.38024819124326537,0.0,-2.3392283713015902,-11.474898028252184,0.0,1.8963619933327251,52.72113355546753,0.0,0.0
1.3800000000000001,0.9810771950766057,-0.07693612296806371,0.0,0.2052611898238822,1.4582639562805537,0.0,-2.6967784388568847,-0.4923715688388921,0.0,-2.3145372485889792,-10.9508603379647,0.0,3.0440656944776556,52.07135576111314,0.0,0.0
1.3900000000000001,0.9829945836613938,-0.062379905489922116,0.0,0.17817823410275047,1.4528013463892884,0.0,-2.719752324420471,-0.599288580680301,0.0,-2.2783068628944467,-10.433778841787495,0.0,4.203827750899727,51.32919933948609,0.0,0.0
1.4000000000000001,0.9846400005172001,-0.04788357409819782,0.0,0.15086754477367836,1.4462952927908777,0.0,-2.7423057460646145,-0.7010734771793519,0.0,-2.230428235829737,-9.924598187811073,0.0,5.373327129695978,50.49049192703039,0.0,0.0
1.41,0.9860111912763786,-0.0334573079815797,0.0,0.12333391041410674,1.4387967053309547,0.0,-2.7643217731933754,-0.7978101638469839,0.0,-2.1708155993356244,-9.424304747761513,0.0,6.5502427979634295,49.551061160190066,0.0,0.0
1.42,0.987105955316915,-0.019110781591708648,0.0,0.0955832928089983,1.4303556047860628,0.0,-2.785682733581869,-0.8895926185295824,0.0,-2.0994063956819087,-8.933926617000418,0.0,7.732253722799166,48.506734675409064,0.0,0.0
1.43,0.987922157527715,-0.004853174044441466,0.0,0.067622833206614,1.42102102005412,0.0,-2.8062704454795524,-0.976525308645319,0.0,-2.016161277467423,-8.454533614524987,0.0,8.91703887130022,47.35334010913141,0.0,0.0
1.44,0.9884577401248453,0.009306820429932472,0.0,0.03946085625325091,1.4108408811725188,0.0,-2.825966449713516,-1.0587236084205174,0.0,-1.9210641076200294,-7.987237282967966,0.0,10.102277210563622,46.086705097801094,0.0,0.0
1.45,0.9887107344955168,0.023360980945790366,0.0,0.011106871606949786,1.3998619081638621,0.0,-2.844652241791774,-1.1363142161260076,0.0,-1.8141219593966191,-7.533190888597659,0.0,11.28564770768642,44.70265727786212,0.0,0.0
1.46,0.9886792730465991,0.03730154728887275,0.0,-0.01742842676983003,1.3881294957093382,0.0,-2.8622095040065556,-1.2094355713134795,0.0,-1.6953651163831132,-7.093589421317937,0.0,12.464829329765658,43.19702428575849,0.0,0.0
1.47,0.9883616010344578,0.05112120606885079,0.0,-0.046133163638569896,1.3756875936497288,0.0,-2.878520337537594,-1.2782382720518404,0.0,-1.5648470724944612,-6.669669594668225,0.0,13.637501043898377,41.5656337579342,0.0,0.0
1.48,0.9877560883529015,0.0648130756560426,0.0,-0.07499428783408302,1.3625785833140558,0.0,-2.8934674945554155,-1.3428854921635682,0.0,-1.4226445319746437,-6.262709845823508,0.0,14.801341817181617,39.804313330833246,0.0,0.0
1.49,0.9868612412560315,0.07837068986055412,0.0,-0.10399757993493874,1.3488431496758635,0.0,-2.906934610324634,-1.4035533984610693,0.0,-1.2688574093966698,-5.874030335594334,0.0,15.954030616712425,37.90889064089963,0.0,0.0
1.5,0.9856757139927803,0.09178798031212071,0.0,-0.13312766225492034,1.3345201493371375,0.0,-2.9188064353072365,-1.460431567983034,0.0,-1.1036088296625794,-5.5049929484268105,0.0,17.09324640958785,35.87519332457734,0.0,0.0
1.51,0.9841983203299316,0.10505925749892658,0.0,-0.16236801115551436,1.319646474339861,0.0,-2.928969067265877,-1.5137234052307906,0.0,-0.9270451280034402,-5.157001292402603,0.0,18.216668162904917,33.6990490183104,0.0,0.0
1.52,0.9824280449404099,0.11817919042367747,0.0,-0.19170097167943478,1.3042569118052052,0.0,-2.9373101833671633,-1.5636465594046618,0.0,-0.739335849979352,-4.831500699238937,0.0,19.321974843760678,31.37628535854278,0.0,0.0
1.53,0.9803640546336296,0.13114278483520375,0.0,-0.22110777450517816,1.2883839994003587,0.0,-2.943719272284952,-1.6104333416403211,0.0,-0.5406737514794404,-4.529978224288602,0.0,20.406845419252186,28.90272998171849,0.0,0.0
1.54,0.9780057094046931,0.1439453599938697,0.0,-0.2505685552226131,1.2720578766329913,0.0,-2.9480878663036347,-1.6543311422451465,0.0,-0.3312747987218654,-4.253962646539943,0.0,21.46895885647647,26.274210524281536,0.0,0.0
1.55,0.9753525732792288,0.15658252392906608,0.0,-0.2800623759296016,1.2553061319733565,0.0,-2.950309773421429,-1.6956028479345793,0.0,-0.11137816825381153,-4.005024468616867,0.0,22.505994122530588,23.486554622675914,0.0,0.0
1.56,0.9724044249306563,0.16905014714706157,0.0,-0.3095672491496543,1.2381536458040272,0.0,-2.950281309453671,-1.7345272590684744,0.0,0.11875375304850389,-3.7847759167788393,0.0,23.515630184511558,20.53558991334561,0.0,0.0
1.57,0.9691612680466712,0.1813443347474895,0.0,-0.33906016407061756,1.2206224291972716,0.0,-2.947901530136104,-1.771399506887463,0.0,0.35883536797983373,-3.594870940920888,0.0,24.495546009516453,17.417144032734633,0.0,0.0
1.58,0.9656233414217377,0.19346139690674735,0.0,-0.36851711510439433,1.2027314585200632,0.0,-2.943072463228167,-1.806531470749302,0.0,0.6085578690059017,-3.4370052145736025,0.0,25.443420564642295,14.127044617286991,0.0,0.0
1.59,0.9617911287523773,0.20539781768658327,0.0,-0.3979131327676978,1.1844965058667265,0.0,-2.9356993406162886,-1.8402521953652318,0.0,0.8675892382634065,-3.3129161349031246,0.0,26.35693281698613,10.661119303446668,0.0,0.0
1.6,0.9576653681120468,0.21715022212614876,0.0,-0.42722231688383683,1.165929965319222,0.0,-2.9256908304171763,-1.8729083080363338,0.0,1.135574247560009,-3.2243828227111653,0.0,27.233761733645004,7.015195727657662,0.0,0.0
1.61,0.9532470610823927,0.22871534157579132,0.0,-0.4564178721055364,1.1470406750350652,0.0,-2.912959269081104,-1.9048644358898816,0.0,1.412134458374347,-3.1732261224349863,0.0,28.07158628171596,3.1851015263639653,0.0,0.0
1.62,0.9485374815176711,0.24008997723086445,0.0,-0.4854721457587884,1.1278337351628833,0.0,-2.8974208934952057,-1.9365036231157025,0.0,1.6968682218560267,-3.1613086021474217,0.0,28.86808542829604,-0.8333356639903968,0.0,0.0
1.6300000000000001,0.9435381839191255,0.2512709618238318,0.0,-0.5143566680077382,1.1083103215856074,0.0,-2.878996073086765,-1.9682277482025279,0.0,1.9893506788256228,-3.1905345535568514,0.0,29.620938140482295,-5.044288206961433,0.0,0.0
1.6400000000000001,0.9382510113961093,0.262255119432942,0.0,-0.5430421943406013,1.0884674954913018,0.0,-2.857609541926503,-2.00045794117435,0.0,2.289133759774683,-3.262849992007226,0.0,30.32782338537175,-9.451928466105166,0.0,0.0
1.6500000000000001,0.9326781031907454,0.27303922336574815,0.0,-0.571498750376615,1.0682980087716303,0.0,-2.833190630831872,-2.0336350008267807,0.0,2.595746184865725,-3.3802426564780497,0.0,30.986420130061468,-14.06042880497759,0.0,0.0
1.6600000000000001,0.9268219017429092,0.2836199520757524,0.0,-0.5996956789940212,1.0477901052479572,0.0,-2.8056734994703447,-2.068219811963403,0.0,2.9086934639322375,-3.544742009584393,0.0,31.59440734164847,-18.8739615871347,0.0,0.0
1.67,0.9206858293172392,0.2939935104990423,0.0,-0.6276011923572336,1.0269282122365384,0.0,-2.775000989885801,-2.104682373035465,0.0,3.226712402223808,-3.7536923920247927,0.0,31.80282261395167,-21.544904188261697,0.0,0.0
1.68,0.9142716183514621,0.3041569239787198,0.0,-0.6551845809022664,1.0056901473783837,0.0,-2.7411496753014073,-2.1432827549084865,0.0,3.5429275572524785,-3.9649735560629744,0.0,31.429071801416075,-20.698704847646813,0.0,0.0
1.69,0.9075833186072115,0.3141059919360425,0.0,-0.6824137106078392,0.9840556588041787,0.0,-2.7041560044591577,-2.183952390220008,0.0,3.8550734693378175,-4.167419670471835,0.0,30.989210314586607,-19.778459955263536,0.0,0.0
1.7,0.90062462908506,0.3238366481742558,0.0,-0.7092573723328938,0.9620045079315217,0.0,-2.66406395169327,-2.226599282765434,0.0,4.1624961204159225,-4.360307250519672,0.0,30.484655889270623,-18.78756366830827,0.0,0.0
1.71,0.8933995585698613,0.33334462882975774,0.0,-0.7356848291443282,0.9395174117486012,0.0,-2.6209239606318113,-2.271124371200713,0.0,4.4645556697809665,-4.542946753046748,0.0,29.916826261275485,-17.72941014397742,0.0,0.0
1.72,0.8859124205875698,0.3426254822754051,0.0,-0.7616658803010674,0.9165761117685107,0.0,-2.5747928024231155,-2.3174218684580548,0.0,4.760626454085194,-4.71468257646529,0.0,29.287139166408547,-16.607393539467395,0.0,0.0
1.73,0.8781678277293065,0.3516745796963918,0.0,-0.7871709238203973,0.8931634395894089,0.0,-2.5257334339622046,-2.365379601161652,0.0,5.050096987338923,-4.874893060759487,0.0,28.597012340477175,-15.424908011974596,0.0,0.0
1.74,0.8701706853568509,0.3604871263047577,0.0,-0.8121710176265646,0.8692633790605198,0.0,-2.473814856117206,-2.414879349043398,0.0,5.3323699609105475,-5.022990487485495,0.0,27.847863519288723,-14.185347718695434,0.0,0.0
1.75,0.8619261847037365,0.36905817315858735,0.0,-0.8366379392816394,0.8448611250539781,0.0,-2.419111971955774,-2.4657971843586095,0.0,5.606862243526532,-5.15842107977143,0.0,27.041110438650552,-12.892106816826313,0.0,0.0
1.76,0.8534397953861245,0.37738262955195556,0.0,-0.8605442442986426,0.8199431388425161,0.0,-2.3617054449715074,-2.518003811301741,0.0,5.873004881271418,-5.280665002317376,0.0,26.17817083437002,-11.54857946356364,0.0,0.0
1.77,0.8447172573376364,0.38545527594167994,0.0,-0.8838633230369379,0.7944972000829936,0.0,-2.3016815573103693,-2.5713649054221115,0.0,6.130243097587817,-5.389236361395379,0.0,25.260462442254493,-10.15815981610382,0.0,0.0
1.78,0.8357645721823205,0.3932707773769373,0.0,-0.9065694561798868,0.7685124554057707,0.0,-2.239132067997106,-2.6257414530396166,0.0,6.378036293276416,-5.4836832048494495,0.0,24.289402998111317,-8.724242031643263,0.0,0.0
1.79,0.8265879940599316,0.4008236973978029,0.0,-0.9286378687947693,0.7419794636099237,0.0,-2.1741540711616665,-2.6809900906604547,0.0,6.615858046495976,-5.563587522095563,0.0,23.266410237747863,-7.250220267378371,0.0,0.0
1.8,0.8171940199176985,0.40810851236877194,0.0,-0.9500447829749673,0.7148902374643029,0.0,-2.106849854265622,-2.7369634443928423,0.0,6.84319611276333,-5.628565244121658,0.0,22.192901896971485,-5.739488680505552,0.0,0.0
1.81,0.8075893792827598,0.41511962621331994,0.0,-0.9707674690644135,0.6872382821144345,0.0,-2.0373267563285857,-2.7935104693627353,0.0,7.059552424953387,-5.678266243487636,0.0,21.070295711589537,-4.195441428221212,0.0,0.0
1.82,0.7977810235294437,0.42185138551556167,0.0,-0.9907842954643037,0.6590186300952638,0.0,-1.9656970261546307,-2.8504767891295484,0.0,7.264443093299128,-5.712374334325365,0.0,19.900009417409393,-2.6214726677217577,0.0,0.0
1.83,0.7877761146555682,0.42829809495506665,0.0,-1.0100747770220733,0.6302278729497433,0.0,-1.8920776805587094,-2.9077050351018756,0.0,7.457398405391606,-5.730607272338675,0.0,18.6834607502384,-1.0209765562035962,0.0,0.0
1.84,0.7775820135819418,0.43445403304089036,0.0,-1.0286196220026385,0.6008641894532608,0.0,-1.8165903625930744,-2.965035185953208,0.0,7.637962826179951,-5.732716754803363,0.0,17.42206744588392,0.602652749136869,0.0,0.0
1.85,0.7672062679892392,0.44031346811087757,0.0,-1.046400777641901,0.5709273704439128,0.0,-1.7393611997736955,-3.022304907037654,0.0,7.805694997971363,-5.718488420567185,0.0,16.11724724015331,2.246021091103227,0.0,0.0
1.86,0.7566565997064318,0.44587067456229934,0.0,-1.0634014742825184,0.5404188402586193,0.0,-1.660520662306681,-3.0793498898056617,0.0,7.960167740431121,-5.687741850049866,0.0,14.770417868853933,3.905734312499078,0.0,0.0
1.87,0.7459408916649477,0.45111994927987886,0.0,-1.0796062680919358,0.5093416747750824,0.0,-1.5802034213146958,-3.136004191219734,0.0,8.100968050582571,-5.640330565243094,0.0,13.382997067793148,5.578398256128011,0.0,0.0
1.8800000000000001,0.7350671744327415,0.4560556282272671,0.0,-1.0950010823626846,0.47770061605958614,0.0,-1.4985482070633809,-3.192100573170152,0.0,8.227697102807138,-5.5761420297105175,0.0,11.956402572778316,7.260618764793616,0.0,0.0
1.8900000000000001,0.7240436123424491,0.46067210316802515,0.0,-1.1095732473949451,0.44550208362064103,0.0,-1.415697667187773,-3.2474708418906917,0.0,8.339970248844317,-5.495097648587754,0.0,10.49205211961679,8.949001681299492,0.0,0.0
1.9000000000000001,0.7128784892278053,0.4649638384821724,0.0,-1.1233115389613708,0.41275418226847016,0.0,-1.3317982249187228,-3.3019461873743463,0.0,8.437417017791676,-5.397152768582381,0.0,8.991363444115937,10.64015284844924,0.0,0.0
1.9100000000000001,0.7015801937825024,0.4689253880443589,0.0,-1.1362062153541796,0.3794667065803383,0.0,-1.2469999373093152,-3.3553575227890433,0.0,8.519681116104861,-5.282296677973944,0.0,7.455754282083102,12.330678109046445,0.0,0.0
1.92,0.6901572045556668,0.47255141212971974,0.0,-1.1482490530145086,0.3456511419717253,0.0,-1.1614563534612907,-3.407535823893366,0.0,8.58642042759759,-5.150552606613951,0.0,5.886642369325699,14.017183305894655,0.0,0.0
1.93,0.6786180745981288,0.47583669431347164,0.0,-1.1594333807440322,0.3113206623733368,0.0,-1.0753243727514563,-3.4583124684522755,0.0,8.63730701344165,-5.001977725925871,0.0,4.285445441651007,15.696274281797564,0.0,0.0
1.94,0.6669714157736684,0.4787761583303065,0.0,-1.169754112498845,0.27649012451396726,0.0,-0.9887641030581158,-3.5075195756528226,0.0,8.672027112166909,-4.83666314890514,0.0,2.6535812348664116,17.364556879558698,0.0,0.0
1.95,0.6552258827494073,0.4813648848596457,0.0,-1.1792077787656088,0.24117605880919768,0.0,-0.9019387189874826,-3.554990345519875,0.0,8.690281139661304,-4.654733930119157,0.0,0.99246748477929,19.01863694198166,0.0,0.0
1.96,0.6433901566795307,0.4835981282028082,0.0,-1.1877925565199634,0.20539665685593878,0.0,-0.8150143201001008,-3.600559398331834,0.0,8.691783689170844,-4.456349065707287,0.0,-0.6964780728030142,20.655120311870057,0.0,0.0
1.97,0.6314729285965119,0.4854713328181547,0.0,-1.195508297767203,0.1691717555328175,0.0,-0.7281597891372638,-3.6440631140363533,0.0,8.676263531299616,-4.24170149338086,0.0,-2.4118377020731323,22.27061283202748,0.0,0.0
1.98,0.6194828825240203,0.4869801496802642,0.0,-1.2023565566652148,0.13252281770640562,0.0,-0.6415466502474323,-3.6853399716660604,0.0,8.64346361400978,-4.011018092423162,0.0,-4.15219366722371,23.861720345257517,0.0,0.0
1.99,0.6074286783256877,0.48812045242920243,0.0,-1.2083406152296838,0.09547290954329202,0.0,-0.5553489272126577,-3.724230888754277,0.0,8.593141062621566,-3.7645596836894537,0.0,-5.916128232447388,25.425048694363753,0.0,0.0
2.0,0.5953189343039113,0.48888835327593994,0.0,-1.21346550762156,0.05804667442799605,0.0,-0.4697430016749964,-3.7605795607507346,0.0,8.525067179813279,-3.5026210296069547,0.0,-7.702223661936802,26.957203722149806,0.0,0.0
2.0100000000000002,0.5831622095628711,0.4892802186299785,0.0,-1.2177380430167901,0.02027030348672554,0.0,-0.38490747136293146,-3.794232800437299,0.0,8.439027445621297,-3.225530834174839,0.0,-9.509062219884637,28.454791271419275,0.0,0.0
2.02,0.57096698614994,0.489292684415245,0.0,-1.2211668270583151,-0.01782849728302005,0.0,-0.30102300831779694,-3.8250408773436844,0.0,8.334821517440083,-2.9336517429642774,0.0,-11.335226170483413,29.914417184975676,0.0,0.0
2.0300000000000002,0.5587416509896572,0.4889226710403093,0.0,-1.2237622818903304,-0.05622054327701642,0.0,-0.21827221712018074,-3.852857857163181,0.0,8.21226323002215,-2.627380343118358,0.0,-13.179297777925935,31.332687305622713,0.0,0.0
2.04,0.5464944776244569,0.488167397988987,0.0,-1.22553666477481,-0.09487521094301443,0.0,-0.13683949311636878,-3.8775419411683654,0.0,8.071180595478111,-2.3071471633521767,0.0,-15.039859306404683,32.70620747616387,0.0,0.0
2.05,0.53423360777631,0.4870243979973834,0.0,-1.2265040852902964,-0.13376048083362502,0.0,-0.05691088064474137,-3.8989558056268274,0.0,7.911415803276634,-1.9734166739527672,0.0,-16.91549302011236,34.03158353940279,0.0,0.0
2.06,0.5219670327434748,0.48549153078343843,0.0,-1.2266805211129523,-0.17284298405334209,0.0,0.02132606873779963,-3.916966941216887,0.0,7.732825220244457,-1.626687286779116,0.0,-18.80478118324171,35.30542133814314,0.0,0.0
2.07,0.5097025746465229,0.4835669962950304,0.0,-1.22608383237988,-0.2120880520997237,0.0,0.09768243802939924,-3.931447992443313,0.0,7.535279390566419,-1.2674913552622207,0.0,-20.706306059985213,36.524326715188394,0.0,0.0
2.08,0.49744786753781783,0.48124934744269665,0.0,-1.2247337746347007,-0.2514597700987464,0.0,0.17196808655685603,-3.9422770970530445,0.0,7.318663035785397,-0.8963951744049838,0.0,-22.618649914535656,37.68490551334226,0.0,0.0
2.09,0.4852103383886329,0.47853750228303127,0.0,-1.222652010355402,-0.29092103343429243,0.0,0.24399179174917274,-3.9493382254509095,0.0,7.082875054802376,-0.5139989807823344,0.0,-24.54039501108552,38.7837635754082,0.0,0.0
2.1,0.4729971879680715,0.4754307556188148,0.0,-1.2198621190644459,-0.33043360777182107,0.0,0.3135613909111652,-3.9525215201153436,0.0,6.827828523876378,-0.12093695254109882,0.0,-26.47012361382762,39.81750674418994,0.0,0.0
2.11,0.460815371627983,0.4719287899819396,0.0,-1.216389606021146,-0.3699581924761688,0.0,0.3804839229970183,-3.9517236350141127,0.0,6.553450696624539,0.2821227905998622,0.0,-28.406417986954427,40.782740862490975,0.0,0.0
2.12,0.44867158000803553,0.46803168596518285,0.0,-1.2122619094963016,-0.4094544874235362,0.0,0.4445657703838912,-3.9468480750200303,0.0,6.25968300402203,0.694478187349798,0.0,-30.347860394658735,41.67607177311496,0.0,0.0
2.13,0.43657221967513987,0.4637399318688925,0.0,-1.2075084066291046,-0.44888126320760113,0.0,0.5056128006454723,-3.9378055353266777,0.0,5.946481054402132,1.115393234845917,0.0,-32.29303310113305,42.494105318865444,0.0,0.0
2.14,0.42452339371138303,0.4590544326286379,0.0,-1.2021604178663021,-0.488196434739822,0.0,0.563430508325585,-3.9245142408641214,0.0,5.613814633456158,1.544097988653541,0.0,-34.24051837057014,43.233447342546064,0.0,0.0
2.15,0.41253088226466916,0.45397651798988964,0.0,-1.1962512099836302,-0.5273571382438644,0.0,0.6178241567117451,-3.906900285714638,0.0,5.261667704233545,1.979788562765953,0.0,-36.1888984671625,43.89070368696037,0.0,0.0
2.16,0.40059943750205246,0.4485078190542854,0.0,-1.1898165773304088,-0.5663213952166491,0.0,0.668595178330817,-3.884910028274698,0.0,4.891217443835067,2.4213929945866433,0.0,-37.51347893349202,44.39944761758793,0.0,0.0
2.17,0.38873550102834614,0.44265078169726924,0.0,-1.1828923326912102,-0.6050420103497829,0.0,0.7156253922438149,-3.858469922689606,0.0,4.514207487659467,2.8672315586099235,0.0,-37.88410939841734,44.76143163948356,0.0,0.0
2.18,0.3769430955245731,0.43640793464797323,0.0,-1.175516697041609,-0.6434758739154254,0.0,0.7588674354116878,-3.8275540350391886,0.0,4.133631333752634,3.3164771879267665,0.0,-38.225916497568214,45.08008382651448,0.0,0.0
2.19,0.3652265449103457,0.429782369760577,0.0,-1.1677277253945546,-0.6815780651558402,0.0,0.7982871672236251,-3.792130538947234,0.0,3.7498012752373633,3.768673258695025,0.0,-38.53408833794084,45.350743079988796,0.0,0.0
2.2,0.3535897909021678,0.422777629610109,0.0,-1.1595637977524633,-0.7193033686575774,0.0,0.8338538105947016,-3.7521724073308813,0.0,3.3630777241664225,4.223316536085715,0.0,-38.80381302653148,45.56874830121465,0.0,0.0
2.21,0.34203638993974067,0.4153977101912731,0.0,-1.1510635830660187,-0.7566063246749429,0.0,0.8655404331551634,-3.7076578785104997,0.0,2.9738692115226852,4.679857174282851,0.0,-39.03027867033635,45.72943839150015,0.0,0.0
2.22,0.33056951049673167,0.4076470630907295,0.0,-1.142265998381068,-0.793441284114594,0.0,0.893324428439741,-3.6585709223195466,0.0,2.582632387218993,5.137698716483611,0.0,-39.208673376351705,45.82815225215345,0.0,0.0
2.23,0.3191919308241416,0.3995305970862302,0.0,-1.1332101631736355,-0.8297624681812055,0.0,0.917187997076939,-3.60490170621445,0.0,2.1898720200982953,5.596198094898174,0.0,-39.33418525157376,45.860228784482665,0.0,0.0
2.24,0.30790603717437365,0.3910536791259859,0.0,-1.1239353488730344,-0.865524032684262,0.0,0.9371186279783454,-3.5466470613844607,0.0,1.7961409979335077,6.054665630749879,0.0,-39.40200240299876,45.82100688979592,0.0,0.0
2.25,0.2967138225541383,0.3822221346416659,0.0,-1.1144809235730926,-0.9006801370059235,0.0,0.9531095795279245,-3.483810948861542,0.0,1.4020403274276552,6.512365034275067,0.0,-39.40731293762293,45.705825469401354,0.0,0.0
2.2600000000000002,0.2856168860542978,0.37304224714840784,0.0,-1.1048862919314797,-0.9351850177300135,0.0,0.9651603607713237,-3.416404925630217,0.0,1.0082191342137303,6.968513404723241,0.0,-39.34530496244252,45.510023424607084,0.0,0.0
2.27,0.2746164328047844,0.3635207570852377,0.0,-1.095190830257147,-0.9689930669320819,0.0,0.9732772126051683,-3.3444486107374605,0.0,0.6153746628548316,7.422281230356905,0.0,-39.21116658445376,45.22893965672126,0.0,0.0
2.2800000000000002,0.2637132746026961,0.35366485984927803,0.0,-1.0854338167858664,-1.0020589151305908,0.0,0.9774735889663662,-3.267970151402543,0.0,0.2242522768440285,7.872792388451722,0.0,-39.000085910652864,44.857913067051975,0.0,0.0
2.29,0.25290783126170435,0.34348220297714493,0.0,-1.0756543571438866,-1.034337518899176,0.0,0.9777706380214054,-3.187006689126928,0.0,-0.16435454139550654,8.31912414529636,0.0,-38.7072510480361,44.392282556907396,0.0,0.0
2.3000000000000003,0.24220013273087634,0.3329808824269101,0.0,-1.065891304999686,-1.0657842531400274,0.0,0.9741976833556562,-3.1016048258041113,0.0,-0.549604190510629,8.760307156192647,0.0,-38.32785010359967,43.82738702759561,0.0,0.0
2.31,0.23158982203104755,0.32216943791403096,0.0,-1.0561831779038418,-1.0963550080183508,0.0,0.9667927051626708,-3.0118210898295215,0.0,-0.93060695021809,9.195325465455412,0.0,-37.857071184339844,43.158565380424804,0.0,0.0
